Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_21_200,VPWR,li1,54.5100,60.1460,1.800000
TAP_TAPCELL_ROW_21_199,VPWR,li1,28.7500,60.1460,1.800000
TAP_TAPCELL_ROW_20_198,VPWR,li1,144.6700,59.5330,1.800000
TAP_TAPCELL_ROW_20_197,VPWR,li1,118.9100,59.5330,1.800000
TAP_TAPCELL_ROW_20_196,VPWR,li1,93.1500,59.5330,1.800000
TAP_TAPCELL_ROW_20_195,VPWR,li1,67.3900,59.5330,1.800000
TAP_TAPCELL_ROW_20_194,VPWR,li1,41.6300,59.5330,1.800000
TAP_TAPCELL_ROW_20_193,VPWR,li1,15.8700,59.5330,1.800000
TAP_TAPCELL_ROW_19_192,VPWR,li1,131.7900,54.7060,1.800000
TAP_TAPCELL_ROW_19_191,VPWR,li1,106.0300,54.7060,1.800000
TAP_TAPCELL_ROW_19_190,VPWR,li1,80.2700,54.7060,1.800000
TAP_TAPCELL_ROW_19_189,VPWR,li1,54.5100,54.7060,1.800000
TAP_TAPCELL_ROW_19_188,VPWR,li1,28.7500,54.7060,1.800000
TAP_TAPCELL_ROW_18_187,VPWR,li1,144.6700,54.0930,1.800000
TAP_TAPCELL_ROW_18_186,VPWR,li1,118.9100,54.0930,1.800000
TAP_TAPCELL_ROW_18_185,VPWR,li1,93.1500,54.0930,1.800000
TAP_TAPCELL_ROW_18_184,VPWR,li1,67.3900,54.0930,1.800000
TAP_TAPCELL_ROW_18_183,VPWR,li1,41.6300,54.0930,1.800000
TAP_TAPCELL_ROW_18_182,VPWR,li1,15.8700,54.0930,1.800000
TAP_TAPCELL_ROW_17_181,VPWR,li1,131.7900,49.2660,1.800000
TAP_TAPCELL_ROW_17_180,VPWR,li1,106.0300,49.2660,1.800000
TAP_TAPCELL_ROW_17_179,VPWR,li1,80.2700,49.2660,1.800000
TAP_TAPCELL_ROW_17_178,VPWR,li1,54.5100,49.2660,1.800000
TAP_TAPCELL_ROW_17_177,VPWR,li1,28.7500,49.2660,1.800000
TAP_TAPCELL_ROW_16_176,VPWR,li1,144.6700,48.6530,1.800000
TAP_TAPCELL_ROW_16_175,VPWR,li1,118.9100,48.6530,1.800000
TAP_TAPCELL_ROW_16_174,VPWR,li1,93.1500,48.6530,1.800000
TAP_TAPCELL_ROW_16_173,VPWR,li1,67.3900,48.6530,1.800000
TAP_TAPCELL_ROW_16_172,VPWR,li1,41.6300,48.6530,1.800000
TAP_TAPCELL_ROW_16_171,VPWR,li1,15.8700,48.6530,1.800000
TAP_TAPCELL_ROW_15_170,VPWR,li1,131.7900,43.8260,1.800000
TAP_TAPCELL_ROW_15_169,VPWR,li1,106.0300,43.8260,1.800000
TAP_TAPCELL_ROW_15_168,VPWR,li1,80.2700,43.8260,1.800000
TAP_TAPCELL_ROW_15_167,VPWR,li1,54.5100,43.8260,1.800000
TAP_TAPCELL_ROW_15_166,VPWR,li1,28.7500,43.8260,1.800000
TAP_TAPCELL_ROW_14_165,VPWR,li1,144.6700,43.2130,1.800000
TAP_TAPCELL_ROW_14_164,VPWR,li1,118.9100,43.2130,1.800000
TAP_TAPCELL_ROW_14_163,VPWR,li1,93.1500,43.2130,1.800000
TAP_TAPCELL_ROW_14_162,VPWR,li1,67.3900,43.2130,1.800000
TAP_TAPCELL_ROW_14_161,VPWR,li1,41.6300,43.2130,1.800000
TAP_TAPCELL_ROW_14_160,VPWR,li1,15.8700,43.2130,1.800000
TAP_TAPCELL_ROW_13_159,VPWR,li1,131.7900,38.3860,1.800000
TAP_TAPCELL_ROW_13_158,VPWR,li1,106.0300,38.3860,1.800000
TAP_TAPCELL_ROW_13_157,VPWR,li1,80.2700,38.3860,1.800000
TAP_TAPCELL_ROW_13_156,VPWR,li1,54.5100,38.3860,1.800000
TAP_TAPCELL_ROW_13_155,VPWR,li1,28.7500,38.3860,1.800000
TAP_TAPCELL_ROW_12_154,VPWR,li1,144.6700,37.7730,1.800000
TAP_TAPCELL_ROW_12_153,VPWR,li1,118.9100,37.7730,1.800000
TAP_TAPCELL_ROW_12_152,VPWR,li1,93.1500,37.7730,1.800000
TAP_TAPCELL_ROW_12_151,VPWR,li1,67.3900,37.7730,1.800000
TAP_TAPCELL_ROW_12_150,VPWR,li1,41.6300,37.7730,1.800000
TAP_TAPCELL_ROW_12_149,VPWR,li1,15.8700,37.7730,1.800000
TAP_TAPCELL_ROW_11_148,VPWR,li1,131.7900,32.9460,1.800000
TAP_TAPCELL_ROW_11_147,VPWR,li1,106.0300,32.9460,1.800000
TAP_TAPCELL_ROW_11_146,VPWR,li1,80.2700,32.9460,1.800000
TAP_TAPCELL_ROW_11_145,VPWR,li1,54.5100,32.9460,1.800000
TAP_TAPCELL_ROW_11_144,VPWR,li1,28.7500,32.9460,1.800000
TAP_TAPCELL_ROW_10_143,VPWR,li1,144.6700,32.3330,1.800000
TAP_TAPCELL_ROW_10_142,VPWR,li1,118.9100,32.3330,1.800000
TAP_TAPCELL_ROW_10_141,VPWR,li1,93.1500,32.3330,1.800000
TAP_TAPCELL_ROW_10_140,VPWR,li1,67.3900,32.3330,1.800000
TAP_TAPCELL_ROW_10_139,VPWR,li1,41.6300,32.3330,1.800000
TAP_TAPCELL_ROW_10_138,VPWR,li1,15.8700,32.3330,1.800000
TAP_TAPCELL_ROW_9_137,VPWR,li1,131.7900,27.5060,1.800000
TAP_TAPCELL_ROW_9_136,VPWR,li1,106.0300,27.5060,1.800000
TAP_TAPCELL_ROW_9_135,VPWR,li1,80.2700,27.5060,1.800000
TAP_TAPCELL_ROW_9_134,VPWR,li1,54.5100,27.5060,1.800000
TAP_TAPCELL_ROW_9_133,VPWR,li1,28.7500,27.5060,1.800000
TAP_TAPCELL_ROW_8_132,VPWR,li1,144.6700,26.8930,1.800000
TAP_TAPCELL_ROW_8_131,VPWR,li1,118.9100,26.8930,1.800000
TAP_TAPCELL_ROW_8_130,VPWR,li1,93.1500,26.8930,1.800000
TAP_TAPCELL_ROW_8_129,VPWR,li1,67.3900,26.8930,1.800000
TAP_TAPCELL_ROW_8_128,VPWR,li1,41.6300,26.8930,1.800000
TAP_TAPCELL_ROW_8_127,VPWR,li1,15.8700,26.8930,1.800000
TAP_TAPCELL_ROW_7_126,VPWR,li1,131.7900,22.0660,1.800000
TAP_TAPCELL_ROW_7_125,VPWR,li1,106.0300,22.0660,1.800000
TAP_TAPCELL_ROW_7_124,VPWR,li1,80.2700,22.0660,1.800000
TAP_TAPCELL_ROW_7_123,VPWR,li1,54.5100,22.0660,1.800000
TAP_TAPCELL_ROW_7_122,VPWR,li1,28.7500,22.0660,1.800000
TAP_TAPCELL_ROW_6_121,VPWR,li1,144.6700,21.4530,1.800000
TAP_TAPCELL_ROW_6_120,VPWR,li1,118.9100,21.4530,1.800000
TAP_TAPCELL_ROW_6_119,VPWR,li1,93.1500,21.4530,1.800000
TAP_TAPCELL_ROW_6_118,VPWR,li1,67.3900,21.4530,1.800000
TAP_TAPCELL_ROW_6_117,VPWR,li1,41.6300,21.4530,1.800000
TAP_TAPCELL_ROW_6_116,VPWR,li1,15.8700,21.4530,1.800000
TAP_TAPCELL_ROW_5_115,VPWR,li1,131.7900,16.6260,1.800000
TAP_TAPCELL_ROW_5_114,VPWR,li1,106.0300,16.6260,1.800000
TAP_TAPCELL_ROW_5_113,VPWR,li1,80.2700,16.6260,1.800000
TAP_TAPCELL_ROW_5_112,VPWR,li1,54.5100,16.6260,1.800000
TAP_TAPCELL_ROW_5_111,VPWR,li1,28.7500,16.6260,1.800000
TAP_TAPCELL_ROW_4_110,VPWR,li1,144.6700,16.0130,1.800000
TAP_TAPCELL_ROW_4_109,VPWR,li1,118.9100,16.0130,1.800000
TAP_TAPCELL_ROW_4_108,VPWR,li1,93.1500,16.0130,1.800000
TAP_TAPCELL_ROW_4_107,VPWR,li1,67.3900,16.0130,1.800000
TAP_TAPCELL_ROW_4_106,VPWR,li1,41.6300,16.0130,1.800000
TAP_TAPCELL_ROW_4_105,VPWR,li1,15.8700,16.0130,1.800000
TAP_TAPCELL_ROW_3_104,VPWR,li1,131.7900,11.1860,1.800000
TAP_TAPCELL_ROW_3_103,VPWR,li1,106.0300,11.1860,1.800000
TAP_TAPCELL_ROW_3_102,VPWR,li1,80.2700,11.1860,1.800000
TAP_TAPCELL_ROW_3_101,VPWR,li1,54.5100,11.1860,1.800000
TAP_TAPCELL_ROW_3_100,VPWR,li1,28.7500,11.1860,1.800000
TAP_TAPCELL_ROW_2_99,VPWR,li1,144.6700,10.5730,1.800000
TAP_TAPCELL_ROW_2_98,VPWR,li1,118.9100,10.5730,1.800000
TAP_TAPCELL_ROW_2_97,VPWR,li1,93.1500,10.5730,1.800000
TAP_TAPCELL_ROW_2_96,VPWR,li1,67.3900,10.5730,1.800000
TAP_TAPCELL_ROW_2_95,VPWR,li1,41.6300,10.5730,1.800000
TAP_TAPCELL_ROW_2_94,VPWR,li1,15.8700,10.5730,1.800000
TAP_TAPCELL_ROW_1_93,VPWR,li1,131.7900,5.7460,1.800000
TAP_TAPCELL_ROW_1_92,VPWR,li1,106.0300,5.7460,1.800000
TAP_TAPCELL_ROW_1_91,VPWR,li1,80.2700,5.7460,1.800000
TAP_TAPCELL_ROW_1_90,VPWR,li1,54.5100,5.7460,1.800000
TAP_TAPCELL_ROW_1_89,VPWR,li1,28.7500,5.7460,1.800000
TAP_TAPCELL_ROW_0_88,VPWR,li1,144.6700,5.1330,1.800000
TAP_TAPCELL_ROW_0_87,VPWR,li1,131.7900,5.1330,1.800000
TAP_TAPCELL_ROW_0_86,VPWR,li1,118.9100,5.1330,1.800000
TAP_TAPCELL_ROW_0_85,VPWR,li1,106.0300,5.1330,1.800000
TAP_TAPCELL_ROW_0_84,VPWR,li1,93.1500,5.1330,1.800000
TAP_TAPCELL_ROW_0_83,VPWR,li1,80.2700,5.1330,1.800000
TAP_TAPCELL_ROW_0_82,VPWR,li1,67.3900,5.1330,1.800000
TAP_TAPCELL_ROW_0_81,VPWR,li1,54.5100,5.1330,1.800000
TAP_TAPCELL_ROW_0_80,VPWR,li1,41.6300,5.1330,1.800000
TAP_TAPCELL_ROW_0_79,VPWR,li1,28.7500,5.1330,1.800000
TAP_TAPCELL_ROW_0_78,VPWR,li1,15.8700,5.1330,1.800000
PHY_EDGE_ROW_38_Left_77,VPWR,li1,3.4500,108.8000,1.800000
PHY_EDGE_ROW_37_Left_76,VPWR,li1,3.4500,103.3600,1.799999
PHY_EDGE_ROW_36_Left_75,VPWR,li1,3.4500,103.3600,1.799999
PHY_EDGE_ROW_35_Left_74,VPWR,li1,3.4500,97.9200,1.799999
PHY_EDGE_ROW_34_Left_73,VPWR,li1,3.4500,97.9200,1.799999
PHY_EDGE_ROW_33_Left_72,VPWR,li1,3.4500,92.4800,1.800000
PHY_EDGE_ROW_32_Left_71,VPWR,li1,3.4500,92.4800,1.800000
PHY_EDGE_ROW_31_Left_70,VPWR,li1,3.4500,87.0400,1.800000
PHY_EDGE_ROW_30_Left_69,VPWR,li1,3.4500,87.0400,1.800000
PHY_EDGE_ROW_29_Left_68,VPWR,li1,3.4500,81.6000,1.800000
PHY_EDGE_ROW_28_Left_67,VPWR,li1,3.4500,81.6000,1.800000
PHY_EDGE_ROW_27_Left_66,VPWR,li1,3.4500,76.1600,1.800000
PHY_EDGE_ROW_26_Left_65,VPWR,li1,3.4500,76.1600,1.800000
PHY_EDGE_ROW_25_Left_64,VPWR,li1,3.4500,70.7200,1.800000
PHY_EDGE_ROW_24_Left_63,VPWR,li1,3.4500,70.7200,1.800000
PHY_EDGE_ROW_23_Left_62,VPWR,li1,3.4500,65.2800,1.800000
PHY_EDGE_ROW_22_Left_61,VPWR,li1,3.4500,65.2800,1.800000
PHY_EDGE_ROW_21_Left_60,VPWR,li1,3.4500,59.8400,1.800000
PHY_EDGE_ROW_20_Left_59,VPWR,li1,3.4500,59.8400,1.800000
PHY_EDGE_ROW_19_Left_58,VPWR,li1,3.4500,54.4000,1.800000
PHY_EDGE_ROW_18_Left_57,VPWR,li1,3.4500,54.4000,1.800000
PHY_EDGE_ROW_17_Left_56,VPWR,li1,3.4500,48.9600,1.800000
PHY_EDGE_ROW_16_Left_55,VPWR,li1,3.4500,48.9600,1.800000
PHY_EDGE_ROW_15_Left_54,VPWR,li1,3.4500,43.5200,1.800000
PHY_EDGE_ROW_14_Left_53,VPWR,li1,3.4500,43.5200,1.800000
PHY_EDGE_ROW_13_Left_52,VPWR,li1,3.4500,38.0800,1.800000
PHY_EDGE_ROW_12_Left_51,VPWR,li1,3.4500,38.0800,1.800000
PHY_EDGE_ROW_11_Left_50,VPWR,li1,3.4500,32.6400,1.800000
PHY_EDGE_ROW_10_Left_49,VPWR,li1,3.4500,32.6400,1.800000
PHY_EDGE_ROW_9_Left_48,VPWR,li1,3.4500,27.2000,1.800000
PHY_EDGE_ROW_8_Left_47,VPWR,li1,3.4500,27.2000,1.800000
PHY_EDGE_ROW_7_Left_46,VPWR,li1,3.4500,21.7600,1.800000
PHY_EDGE_ROW_6_Left_45,VPWR,li1,3.4500,21.7600,1.800000
PHY_EDGE_ROW_5_Left_44,VPWR,li1,3.4500,16.3200,1.800000
PHY_EDGE_ROW_4_Left_43,VPWR,li1,3.4500,16.3200,1.800000
PHY_EDGE_ROW_3_Left_42,VPWR,li1,3.4500,10.8800,1.800000
PHY_EDGE_ROW_2_Left_41,VPWR,li1,3.4500,10.8800,1.800000
PHY_EDGE_ROW_1_Left_40,VPWR,li1,3.4500,5.4400,1.800000
PHY_EDGE_ROW_0_Left_39,VPWR,li1,3.4500,5.4400,1.800000
PHY_EDGE_ROW_38_Right_38,VPWR,li1,157.5500,108.8000,1.799999
PHY_EDGE_ROW_37_Right_37,VPWR,li1,157.5500,103.3600,1.799989
PHY_EDGE_ROW_36_Right_36,VPWR,li1,157.5500,103.3600,1.799989
PHY_EDGE_ROW_35_Right_35,VPWR,li1,157.5500,97.9200,1.799992
PHY_EDGE_ROW_34_Right_34,VPWR,li1,157.5500,97.9200,1.799992
PHY_EDGE_ROW_33_Right_33,VPWR,li1,157.5500,92.4800,1.800000
PHY_EDGE_ROW_32_Right_32,VPWR,li1,157.5500,92.4800,1.800000
PHY_EDGE_ROW_31_Right_31,VPWR,li1,157.5500,87.0400,1.800000
PHY_EDGE_ROW_30_Right_30,VPWR,li1,157.5500,87.0400,1.800000
PHY_EDGE_ROW_29_Right_29,VPWR,li1,157.5500,81.6000,1.800000
PHY_EDGE_ROW_28_Right_28,VPWR,li1,157.5500,81.6000,1.800000
PHY_EDGE_ROW_27_Right_27,VPWR,li1,157.5500,76.1600,1.800000
PHY_EDGE_ROW_26_Right_26,VPWR,li1,157.5500,76.1600,1.800000
PHY_EDGE_ROW_25_Right_25,VPWR,li1,157.5500,70.7200,1.800000
PHY_EDGE_ROW_24_Right_24,VPWR,li1,157.5500,70.7200,1.800000
PHY_EDGE_ROW_23_Right_23,VPWR,li1,157.5500,65.2800,1.800000
PHY_EDGE_ROW_22_Right_22,VPWR,li1,157.5500,65.2800,1.800000
PHY_EDGE_ROW_21_Right_21,VPWR,li1,157.5500,59.8400,1.800000
PHY_EDGE_ROW_20_Right_20,VPWR,li1,157.5500,59.8400,1.800000
PHY_EDGE_ROW_19_Right_19,VPWR,li1,157.5500,54.4000,1.800000
PHY_EDGE_ROW_18_Right_18,VPWR,li1,157.5500,54.4000,1.800000
PHY_EDGE_ROW_17_Right_17,VPWR,li1,157.5500,48.9600,1.800000
PHY_EDGE_ROW_16_Right_16,VPWR,li1,157.5500,48.9600,1.800000
PHY_EDGE_ROW_15_Right_15,VPWR,li1,157.5500,43.5200,1.800000
PHY_EDGE_ROW_14_Right_14,VPWR,li1,157.5500,43.5200,1.800000
PHY_EDGE_ROW_13_Right_13,VPWR,li1,157.5500,38.0800,1.800000
PHY_EDGE_ROW_12_Right_12,VPWR,li1,157.5500,38.0800,1.800000
PHY_EDGE_ROW_11_Right_11,VPWR,li1,157.5500,32.6400,1.800000
PHY_EDGE_ROW_10_Right_10,VPWR,li1,157.5500,32.6400,1.800000
PHY_EDGE_ROW_9_Right_9,VPWR,li1,157.5500,27.2000,1.800000
PHY_EDGE_ROW_8_Right_8,VPWR,li1,157.5500,27.2000,1.800000
PHY_EDGE_ROW_7_Right_7,VPWR,li1,157.5500,21.7600,1.800000
PHY_EDGE_ROW_6_Right_6,VPWR,li1,157.5500,21.7600,1.800000
PHY_EDGE_ROW_5_Right_5,VPWR,li1,157.5500,16.3200,1.800000
PHY_EDGE_ROW_4_Right_4,VPWR,li1,157.5500,16.3200,1.800000
PHY_EDGE_ROW_3_Right_3,VPWR,li1,157.5500,10.8800,1.800000
PHY_EDGE_ROW_2_Right_2,VPWR,li1,157.5500,10.8800,1.800000
PHY_EDGE_ROW_1_Right_1,VPWR,li1,157.5500,5.4400,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,157.5500,5.4400,1.800000
_29_,VPWR,li1,85.7900,108.8000,1.799996
_28_,VPWR,li1,82.1100,97.9200,1.799990
_27_,VPWR,li1,90.8500,97.9200,1.799989
_26_,VPWR,li1,122.1300,103.3600,1.799974
_25_,VPWR,li1,111.5500,103.3600,1.799965
_24_,VPWR,li1,98.6700,103.3600,1.799974
_23_,VPWR,li1,74.2900,103.3600,1.799986
_22_,VPWR,li1,76.1300,103.3600,1.799985
_21_,VPWR,li1,78.4300,103.3600,1.799983
_20_,VPWR,li1,74.2900,103.3600,1.799986
_19_,VPWR,li1,87.4000,103.3600,1.799978
_18_,VPWR,li1,94.9900,108.8000,1.799998
_17_,VPWR,li1,98.2100,108.8000,1.799998
_16_,VPWR,li1,109.7100,108.8000,1.799999
_15_,VPWR,li1,104.1900,108.8000,1.799998
_14_,VPWR,li1,101.8900,108.8000,1.799998
_13_,VPWR,li1,101.4300,103.3600,1.799971
_12_,VPWR,li1,99.1300,103.3600,1.799974
